asin,first_timestamp,last_timestamp,reference_start_position,reference_end_position,reference_n,reference_mean,reference_count_1,reference_count_2,reference_count_3,reference_count_4,reference_count_5,calibration_1_start_position,calibration_1_end_position,calibration_1_n,calibration_1_mean,calibration_1_count_1,calibration_1_count_2,calibration_1_count_3,calibration_1_count_4,calibration_1_count_5,calibration_2_start_position,calibration_2_end_position,calibration_2_n,calibration_2_mean,calibration_2_count_1,calibration_2_count_2,calibration_2_count_3,calibration_2_count_4,calibration_2_count_5,experimental_A_start_position,experimental_A_end_position,experimental_A_n,experimental_A_mean,experimental_A_count_1,experimental_A_count_2,experimental_A_count_3,experimental_A_count_4,experimental_A_count_5,experimental_B_start_position,experimental_B_end_position,experimental_B_n,experimental_B_mean,experimental_B_count_1,experimental_B_count_2,experimental_B_count_3,experimental_B_count_4,experimental_B_count_5,holdout_1_start_position,holdout_1_end_position,holdout_1_n,holdout_1_mean,holdout_1_count_1,holdout_1_count_2,holdout_1_count_3,holdout_1_count_4,holdout_1_count_5,holdout_2_start_position,holdout_2_end_position,holdout_2_n,holdout_2_mean,holdout_2_count_1,holdout_2_count_2,holdout_2_count_3,holdout_2_count_4,holdout_2_count_5
B0BN47RP8V,1485032974000,1559501250749,1,120,120,4.766666666666667,3,1,3,7,106,121,150,30,4.666666666666667,0,1,2,3,24,151,180,30,4.733333333333333,1,0,1,2,26,181,210,30,4.766666666666667,1,0,0,3,26,211,240,30,4.866666666666666,1,0,0,0,29,241,270,30,4.6,2,0,1,2,25,271,300,30,4.866666666666666,0,0,1,2,27
B0BN4D5GZC,1300332719000,1524892530366,1,120,120,4.775,0,1,3,18,98,121,150,30,4.9,0,0,0,3,27,151,180,30,4.633333333333334,1,0,0,7,22,181,210,30,4.866666666666666,0,0,1,2,27,211,240,30,4.766666666666667,1,0,0,3,26,241,270,30,4.733333333333333,1,0,2,0,27,271,300,30,4.666666666666667,1,1,1,1,26
B0BN4GQCLD,1544201424868,1680573213121,1,120,120,4.166666666666667,15,6,7,8,84,121,150,30,2.8666666666666667,12,4,2,0,12,151,180,30,3.5,7,4,2,1,16,181,210,30,2.966666666666667,13,2,1,1,13,211,240,30,4.166666666666667,3,2,3,1,21,241,270,30,3.2,8,5,2,3,12,271,300,30,4.3,4,0,1,3,22
B0BN4GV9MX,1263737069000,1677275300570,1,120,120,4.283333333333333,9,8,10,6,87,121,150,30,4.033333333333333,4,3,1,2,20,151,180,30,4.033333333333333,4,1,2,6,17,181,210,30,4.3,2,2,2,3,21,211,240,30,3.9,4,3,2,4,17,241,270,30,4.1,3,2,2,5,18,271,300,30,4.266666666666667,1,2,5,2,20
B0BN4JX7HD,1596722389297,1617981742435,1,120,120,3.8583333333333334,19,11,9,10,71,121,150,30,4.433333333333334,2,2,1,1,24,151,180,30,4.4,3,1,0,3,23,181,210,30,4.233333333333333,2,3,2,2,21,211,240,30,3.8666666666666667,3,4,2,6,15,241,270,30,4.166666666666667,2,1,5,4,18,271,300,30,4.1,5,0,1,5,19
B0BN4LKJRR,1408302987000,1580128157292,1,120,120,4.533333333333333,5,4,5,14,92,121,150,30,4.466666666666667,2,1,0,5,22,151,180,30,4.0,5,0,2,6,17,181,210,30,4.2,3,1,2,5,19,211,240,30,3.8,6,0,4,4,16,241,270,30,4.166666666666667,4,1,2,2,21,271,300,30,4.233333333333333,3,2,1,3,21
B0BN4QLZC1,1540909956443,1565228200264,1,120,120,4.833333333333333,1,2,0,10,107,121,150,30,4.833333333333333,1,0,0,1,28,151,180,30,4.833333333333333,0,0,0,5,25,181,210,30,4.733333333333333,1,0,0,4,25,211,240,30,4.966666666666667,0,0,0,1,29,241,270,30,4.7,1,0,1,3,25,271,300,30,4.766666666666667,0,1,0,4,25
B0BN4QSBY6,1380811046000,1551223235967,1,120,120,4.658333333333333,2,4,5,11,98,121,150,30,4.766666666666667,1,0,0,3,26,151,180,30,4.6,2,0,1,2,25,181,210,30,4.433333333333334,2,1,2,2,23,211,240,30,4.833333333333333,1,0,0,1,28,241,270,30,4.566666666666666,2,1,1,0,26,271,300,30,4.966666666666667,0,0,0,1,29
B0BN4QYTP7,1512686630210,1545073649922,1,120,120,4.95,0,0,2,2,116,121,150,30,4.8,1,0,1,0,28,151,180,30,4.733333333333333,1,0,1,2,26,181,210,30,5.0,0,0,0,0,30,211,240,30,5.0,0,0,0,0,30,241,270,30,4.9,0,0,0,3,27,271,300,30,5.0,0,0,0,0,30
B0BN4R5RSL,1449114169000,1505790377371,1,120,120,4.8,0,0,5,14,101,121,150,30,4.866666666666666,0,0,1,2,27,151,180,30,4.966666666666667,0,0,0,1,29,181,210,30,4.966666666666667,0,0,0,1,29,211,240,30,4.866666666666666,0,1,0,1,28,241,270,30,4.866666666666666,0,0,1,2,27,271,300,30,4.766666666666667,1,0,1,1,27
B0BN4RLD8P,1575654690617,1589940524689,1,120,120,4.941666666666666,1,0,0,3,116,121,150,30,4.933333333333334,0,0,0,2,28,151,180,30,4.866666666666666,1,0,0,0,29,181,210,30,4.833333333333333,0,0,1,3,26,211,240,30,4.833333333333333,1,0,0,1,28,241,270,30,4.766666666666667,0,2,0,1,27,271,300,30,4.9,0,0,1,1,28
B0BN4S1QY5,1283651738000,1452891032000,1,120,120,4.166666666666667,6,5,13,35,61,121,150,30,3.966666666666667,3,0,5,9,13,151,180,30,4.233333333333333,1,1,4,8,16,181,210,30,4.466666666666667,0,1,2,9,18,211,240,30,4.133333333333334,2,1,4,7,16,241,270,30,3.8333333333333335,4,2,3,7,14,271,300,30,3.7333333333333334,4,2,4,8,12
B0BN4SMMWR,1512618135416,1536346319353,1,120,120,4.933333333333334,0,1,2,1,116,121,150,30,5.0,0,0,0,0,30,151,180,30,4.966666666666667,0,0,0,1,29,181,210,30,5.0,0,0,0,0,30,211,240,30,5.0,0,0,0,0,30,241,270,30,4.933333333333334,0,0,1,0,29,271,300,30,4.866666666666666,1,0,0,0,29
B0BN4V7BKN,1450936249000,1489273050000,1,120,120,4.7,1,2,5,16,96,121,150,30,4.966666666666667,0,0,0,1,29,151,180,30,4.9,0,0,0,3,27,181,210,30,4.933333333333334,0,0,0,2,28,211,240,30,4.866666666666666,0,1,0,1,28,241,270,30,4.966666666666667,0,0,0,1,29,271,300,30,4.9,0,0,1,1,28
B0BN4VTST6,1413389791000,1591991855155,1,120,120,4.541666666666667,5,3,5,16,91,121,150,30,4.666666666666667,1,0,1,4,24,151,180,30,4.8,0,0,1,4,25,181,210,30,4.733333333333333,1,0,0,4,25,211,240,30,4.866666666666666,0,0,1,2,27,241,270,30,4.833333333333333,0,0,1,3,26,271,300,30,4.3,4,0,1,3,22
B0BN4X9R8S,1310910383000,1493925558000,1,120,120,4.525,3,3,8,20,86,121,150,30,4.5,1,0,1,9,19,151,180,30,4.4,2,1,0,7,20,181,210,30,4.466666666666667,2,1,0,5,22,211,240,30,4.6,1,1,2,1,25,241,270,30,4.433333333333334,2,1,1,4,22,271,300,30,4.3,2,3,0,4,21
B0BN54TWF5,1550409086192,1609093997422,1,120,120,4.75,2,1,1,17,99,121,150,30,4.833333333333333,0,0,1,3,26,151,180,30,4.166666666666667,3,2,2,3,20,181,210,30,4.466666666666667,3,0,0,4,23,211,240,30,4.8,0,1,0,3,26,241,270,30,4.333333333333333,2,0,2,8,18,271,300,30,4.633333333333334,2,1,0,0,27
B0BN54VNG1,1512503207097,1583511708183,1,120,120,4.775,3,0,4,7,106,121,150,30,4.7,2,0,0,1,27,151,180,30,4.866666666666666,0,0,1,2,27,181,210,30,4.7,1,0,0,5,24,211,240,30,4.866666666666666,0,0,2,0,28,241,270,30,4.733333333333333,1,0,0,4,25,271,300,30,4.666666666666667,1,1,0,3,25
B0BN56GHX4,1597333063306,1633810672755,1,120,120,4.741666666666666,3,1,2,12,102,121,150,30,5.0,0,0,0,0,30,151,180,30,4.8,0,1,1,1,27,181,210,30,4.7,0,2,0,3,25,211,240,30,4.733333333333333,0,1,1,3,25,241,270,30,4.866666666666666,0,1,0,1,28,271,300,30,4.7,0,1,1,4,24
B0BN5GBNCZ,1258348625000,1449429345000,1,120,120,4.15,10,5,17,13,75,121,150,30,4.066666666666666,1,2,5,8,14,151,180,30,4.133333333333334,3,0,4,6,17,181,210,30,4.333333333333333,1,2,2,6,19,211,240,30,3.933333333333333,3,2,4,6,15,241,270,30,4.633333333333334,0,1,1,6,22,271,300,30,4.3,2,1,2,6,19
B0BN5QWKXX,1570708757572,1655809488594,1,120,120,4.533333333333333,3,6,3,20,88,121,150,30,4.366666666666666,2,2,0,5,21,151,180,30,4.566666666666666,1,0,2,5,22,181,210,30,4.1,4,2,2,1,21,211,240,30,3.966666666666667,3,2,4,5,16,241,270,30,4.433333333333334,2,1,0,6,21,271,300,30,4.2,3,4,0,0,23
B0BN63FVVP,1264277227000,1547345145691,1,120,120,4.708333333333333,2,1,5,14,98,121,150,30,4.6,2,0,1,2,25,151,180,30,4.766666666666667,0,1,1,2,26,181,210,30,4.366666666666666,2,2,2,1,23,211,240,30,4.233333333333333,3,3,1,0,23,241,270,30,4.266666666666667,4,1,0,3,22,271,300,30,4.4,1,3,1,3,22
B0BN63R8RR,1551837193213,1689580347481,1,120,120,4.55,4,5,4,15,92,121,150,30,4.666666666666667,0,2,1,2,25,151,180,30,4.7,0,0,2,5,23,181,210,30,4.7,1,0,1,3,25,211,240,30,4.666666666666667,0,0,1,8,21,241,270,30,4.533333333333333,1,0,2,6,21,271,300,30,4.566666666666666,2,0,1,3,24
B0BN64DVM6,1516933587592,1578449554334,1,120,120,4.775,1,1,4,12,102,121,150,30,4.8,0,1,0,3,26,151,180,30,4.833333333333333,0,1,0,2,27,181,210,30,4.566666666666666,0,1,3,4,22,211,240,30,4.5,2,0,1,5,22,241,270,30,4.233333333333333,3,2,2,1,22,271,300,30,4.366666666666666,2,2,1,3,22
B0BN67LKWS,1473466925000,1496676643000,1,120,120,4.816666666666666,3,1,1,5,110,121,150,30,4.666666666666667,2,0,0,2,26,151,180,30,4.733333333333333,1,0,2,0,27,181,210,30,4.8,1,0,1,0,28,211,240,30,4.5,2,1,0,4,23,241,270,30,4.1,4,1,2,4,19,271,300,30,4.833333333333333,0,1,0,2,27
B0BN67PKT3,1632928739281,1668874810729,1,120,120,4.675,4,3,4,6,103,121,150,30,4.366666666666666,2,3,1,0,24,151,180,30,4.266666666666667,2,2,2,4,20,181,210,30,4.4,3,0,2,2,23,211,240,30,4.8,0,0,1,4,25,241,270,30,4.7,1,1,0,2,26,271,300,30,4.733333333333333,2,0,0,0,28
B0BN6GVL4S,1547071353654,1595957404256,1,120,120,3.966666666666667,14,9,12,17,68,121,150,30,4.3,2,2,2,3,21,151,180,30,3.9,3,3,4,4,16,181,210,30,3.6666666666666665,5,3,5,1,16,211,240,30,3.8666666666666667,4,3,2,5,16,241,270,30,3.466666666666667,7,1,5,5,12,271,300,30,4.233333333333333,3,1,2,4,20
B0BN6J29V9,1377827711000,1567872936716,1,120,120,3.625,30,7,7,10,66,121,150,30,3.7333333333333334,5,4,1,4,16,151,180,30,3.966666666666667,2,5,3,2,18,181,210,30,3.466666666666667,8,3,1,3,15,211,240,30,3.5,7,5,0,2,16,241,270,30,2.933333333333333,13,2,2,0,13,271,300,30,3.6333333333333333,7,3,1,2,17
B0BN6P5R75,1231348062000,1445695832000,1,120,120,4.183333333333334,5,8,16,22,69,121,150,30,4.466666666666667,1,0,2,8,19,151,180,30,4.4,2,1,2,3,22,181,210,30,4.366666666666666,3,1,0,4,22,211,240,30,4.533333333333333,2,0,2,2,24,241,270,30,4.533333333333333,0,0,3,8,19,271,300,30,4.233333333333333,2,2,3,3,20
B0BN6R54P5,1584062367261,1644501212419,1,120,120,3.8833333333333333,14,13,11,17,65,121,150,30,4.7,0,3,0,0,27,151,180,30,4.8,1,0,0,2,27,181,210,30,4.166666666666667,6,0,0,1,23,211,240,30,4.6,0,2,2,2,24,241,270,30,4.166666666666667,3,2,1,5,19,271,300,30,4.366666666666666,0,3,3,4,20
B0BN6R9RBP,1169344758000,1384250322000,1,120,120,4.866666666666666,1,0,3,6,110,121,150,30,4.866666666666666,0,0,0,4,26,151,180,30,4.766666666666667,0,0,0,7,23,181,210,30,4.8,0,0,0,6,24,211,240,30,4.733333333333333,1,0,1,2,26,241,270,30,4.733333333333333,1,0,1,2,26,271,300,30,4.766666666666667,1,0,1,1,27
B0BN6TWNGC,1264300922000,1426172093000,1,120,120,4.133333333333334,11,8,8,20,73,121,150,30,4.2,2,1,3,7,17,151,180,30,3.8666666666666667,3,1,8,3,15,181,210,30,4.0,5,1,1,5,18,211,240,30,4.066666666666666,3,2,2,6,17,241,270,30,4.333333333333333,2,1,3,3,21,271,300,30,4.133333333333334,4,0,3,4,19
B0BN6VBMDV,1591651884448,1652711932524,1,120,120,4.783333333333333,2,3,2,5,108,121,150,30,4.966666666666667,0,0,0,1,29,151,180,30,4.9,0,0,0,3,27,181,210,30,4.833333333333333,0,0,1,3,26,211,240,30,4.933333333333334,0,0,0,2,28,241,270,30,4.8,0,0,2,2,26,271,300,30,4.966666666666667,0,0,0,1,29
B0BN6XCJ54,1441049758000,1650040398628,1,120,120,4.491666666666666,9,4,3,7,97,121,150,30,4.8,0,0,2,2,26,151,180,30,4.266666666666667,2,2,1,6,19,181,210,30,4.0,4,4,1,0,21,211,240,30,4.533333333333333,0,2,3,2,23,241,270,30,4.6,1,2,0,2,25,271,300,30,4.266666666666667,3,1,3,1,22
B0BN6XH4K8,1558276547206,1616939728621,1,120,120,4.233333333333333,10,8,9,10,83,121,150,30,4.8,0,1,1,1,27,151,180,30,4.466666666666667,2,0,2,4,22,181,210,30,4.333333333333333,3,1,2,1,23,211,240,30,4.5,1,2,2,1,24,241,270,30,4.666666666666667,1,1,0,3,25,271,300,30,4.533333333333333,1,2,0,4,23
B0BN6ZCLWJ,1218035514000,1440697878000,1,120,120,4.033333333333333,10,7,9,37,57,121,150,30,3.933333333333333,3,0,7,6,14,151,180,30,4.066666666666666,2,2,2,10,14,181,210,30,4.1,1,2,2,13,12,211,240,30,4.166666666666667,0,2,4,11,13,241,270,30,4.133333333333334,2,2,0,12,14,271,300,30,4.1,2,2,4,5,17
B0BN749PQR,1224764274000,1543027461928,1,120,120,3.2666666666666666,21,18,17,36,28,121,150,30,3.1333333333333333,11,2,1,4,12,151,180,30,3.3333333333333335,5,5,5,5,10,181,210,30,3.7333333333333334,4,1,5,9,11,211,240,30,3.4,7,1,7,3,12,241,270,30,2.8666666666666667,7,7,5,5,6,271,300,30,3.2666666666666666,6,3,5,9,7
B0BN759MGJ,1259192112000,1464650997000,1,120,120,4.008333333333334,12,11,7,24,66,121,150,30,4.433333333333334,2,0,2,5,21,151,180,30,4.333333333333333,1,2,2,6,19,181,210,30,4.233333333333333,3,0,2,7,18,211,240,30,4.533333333333333,1,1,1,5,22,241,270,30,4.566666666666666,1,0,1,7,21,271,300,30,4.066666666666666,3,2,2,6,17
B0BN75NF5S,1497378151637,1645883045648,1,120,120,4.425,8,3,5,18,86,121,150,30,4.266666666666667,2,1,3,5,19,151,180,30,4.166666666666667,2,1,4,6,17,181,210,30,3.6333333333333333,6,3,3,2,16,211,240,30,3.533333333333333,7,1,4,5,13,241,270,30,3.6,6,2,5,2,15,271,300,30,3.6666666666666665,6,2,3,4,15
B0BN75ZJ5F,1527092849837,1649008491337,1,120,120,4.1,13,3,12,23,69,121,150,30,4.4,0,1,3,9,17,151,180,30,3.3333333333333335,6,5,3,5,11,181,210,30,3.466666666666667,6,4,3,4,13,211,240,30,4.133333333333334,2,1,3,9,15,241,270,30,3.7,5,2,2,9,12,271,300,30,2.7666666666666666,8,6,7,3,6
B0BN76HXXH,1561586674391,1661028087543,1,120,120,3.225,25,19,15,26,35,121,150,30,3.3666666666666667,6,1,6,10,7,151,180,30,3.0,8,5,2,9,6,181,210,30,2.933333333333333,10,2,6,4,8,211,240,30,2.7,10,5,5,4,6,241,270,30,3.1333333333333333,5,5,7,7,6,271,300,30,3.1333333333333333,9,2,4,6,9
B0BN773K5B,1243362565000,1502474898073,1,120,120,3.6666666666666665,13,13,17,35,42,121,150,30,4.066666666666666,2,1,4,9,14,151,180,30,3.1,9,3,2,8,8,181,210,30,3.1,7,6,3,5,9,211,240,30,3.6333333333333333,5,4,2,5,14,241,270,30,3.433333333333333,7,2,4,5,12,271,300,30,3.1,9,2,5,5,9
B0BN77TDZW,1216014107000,1463239984000,1,120,120,3.966666666666667,7,10,12,42,49,121,150,30,3.9,4,2,2,7,15,151,180,30,4.066666666666666,2,0,6,8,14,181,210,30,3.6,6,2,3,6,13,211,240,30,4.066666666666666,3,1,2,9,15,241,270,30,4.266666666666667,2,1,2,7,18,271,300,30,4.333333333333333,2,0,4,4,20
B0BN77ZV53,1632252443803,1680274958408,1,120,120,4.075,15,4,10,19,72,121,150,30,4.066666666666666,3,2,3,4,18,151,180,30,3.7,8,0,2,3,17,181,210,30,4.433333333333334,0,2,3,5,20,211,240,30,4.066666666666666,3,1,3,7,16,241,270,30,4.033333333333333,3,2,3,5,17,271,300,30,4.2,3,2,1,4,20
B0BN78BKF7,1242919255000,1514992033819,1,120,120,4.283333333333333,7,6,6,28,73,121,150,30,4.366666666666666,0,2,0,13,15,151,180,30,4.1,3,3,0,6,18,181,210,30,4.033333333333333,6,0,0,5,19,211,240,30,4.3,1,2,3,5,19,241,270,30,4.0,2,2,4,8,14,271,300,30,3.966666666666667,5,0,2,7,16
B0BN78BNJH,1493420477000,1580160257540,1,120,120,3.7583333333333333,22,8,11,15,64,121,150,30,4.166666666666667,4,0,2,5,19,151,180,30,4.3,3,0,3,3,21,181,210,30,4.233333333333333,2,2,2,5,19,211,240,30,4.0,4,2,0,8,16,241,270,30,4.1,4,0,3,5,18,271,300,30,4.533333333333333,2,0,1,4,23
B0BN7915M8,1568405899325,1645102294940,1,120,120,3.6416666666666666,26,7,8,22,57,121,150,30,3.7666666666666666,4,2,5,5,14,151,180,30,3.6,5,5,1,5,14,181,210,30,3.3666666666666667,8,0,8,1,13,211,240,30,3.6333333333333333,7,2,1,5,15,241,270,30,3.6333333333333333,5,3,3,6,13,271,300,30,2.6333333333333333,10,5,6,4,5
B0BN79728B,1507512527043,1590541439425,1,120,120,4.641666666666667,2,6,3,11,98,121,150,30,4.933333333333334,0,0,0,2,28,151,180,30,4.7,0,1,2,2,25,181,210,30,3.966666666666667,3,3,2,6,16,211,240,30,4.433333333333334,2,1,1,4,22,241,270,30,4.433333333333334,2,0,3,3,22,271,300,30,4.666666666666667,0,1,2,3,24
B0BN7C5JLC,1581076679599,1610792749425,1,120,120,3.441666666666667,30,12,11,9,58,121,150,30,3.066666666666667,10,4,2,2,12,151,180,30,3.0,10,6,1,0,13,181,210,30,3.7333333333333334,7,2,1,2,18,211,240,30,3.2333333333333334,8,5,2,2,13,241,270,30,2.8333333333333335,12,3,3,2,10,271,300,30,3.7666666666666666,3,5,1,8,13
B0BN7DL41R,1233531372000,1510578652904,1,120,120,4.408333333333333,1,1,15,34,69,121,150,30,4.4,1,0,3,8,18,151,180,30,4.2,2,1,3,7,17,181,210,30,4.4,1,2,2,4,21,211,240,30,4.233333333333333,3,1,1,6,19,241,270,30,4.266666666666667,1,1,3,9,16,271,300,30,3.6666666666666665,5,1,4,9,11
B0BN7FS7S5,1262027367000,1576364268831,1,120,120,4.4,4,3,10,27,76,121,150,30,4.366666666666666,2,0,2,7,19,151,180,30,4.5,0,0,2,11,17,181,210,30,4.266666666666667,1,2,3,6,18,211,240,30,4.233333333333333,2,1,1,10,16,241,270,30,3.8333333333333335,5,1,2,8,14,271,300,30,3.7666666666666666,5,1,4,6,14
B0BN7FWGCQ,1376702246000,1471718561000,1,120,120,4.4,5,1,12,25,77,121,150,30,4.4,0,1,3,9,17,151,180,30,4.8,0,0,0,6,24,181,210,30,4.366666666666666,2,1,1,6,20,211,240,30,4.633333333333334,1,0,0,7,22,241,270,30,4.766666666666667,0,0,1,5,24,271,300,30,4.533333333333333,1,1,0,7,21
B0BN7GH64X,1250879506000,1581914461776,1,120,120,4.608333333333333,1,0,6,31,82,121,150,30,4.433333333333334,1,0,1,11,17,151,180,30,4.4,1,1,3,5,20,181,210,30,4.0,1,5,3,5,16,211,240,30,4.433333333333334,0,3,2,4,21,241,270,30,4.633333333333334,0,0,2,7,21,271,300,30,4.733333333333333,0,1,0,5,24
B0BN7H3T83,1252841380000,1457300439000,1,120,120,4.316666666666666,4,3,14,29,70,121,150,30,4.533333333333333,0,0,2,10,18,151,180,30,4.3,1,2,2,7,18,181,210,30,4.433333333333334,2,0,2,5,21,211,240,30,4.433333333333334,1,1,3,4,21,241,270,30,3.7666666666666666,4,2,3,9,12,271,300,30,4.233333333333333,1,1,4,8,16
B0BN7JRH15,1355586873000,1576596269338,1,120,120,4.425,4,4,6,29,77,121,150,30,4.4,1,1,3,5,20,151,180,30,3.8666666666666667,4,1,4,7,14,181,210,30,4.166666666666667,2,0,6,5,17,211,240,30,3.966666666666667,3,3,4,2,18,241,270,30,3.8666666666666667,4,3,2,5,16,271,300,30,4.166666666666667,3,1,3,4,19
B0BN7KTWLL,1518194355745,1604019894076,1,120,120,4.75,3,2,2,8,105,121,150,30,4.9,0,0,0,3,27,151,180,30,4.666666666666667,1,0,1,4,24,181,210,30,4.8,0,1,1,1,27,211,240,30,4.966666666666667,0,0,0,1,29,241,270,30,4.733333333333333,1,0,0,4,25,271,300,30,4.866666666666666,1,0,0,0,29
B0BN7QZFLN,1290227374000,1507904314405,1,120,120,4.225,10,3,11,22,74,121,150,30,4.166666666666667,3,1,2,6,18,151,180,30,4.566666666666666,1,0,2,5,22,181,210,30,4.433333333333334,0,2,2,7,19,211,240,30,4.233333333333333,0,2,4,9,15,241,270,30,4.533333333333333,2,0,1,4,23,271,300,30,4.566666666666666,2,0,1,3,24
B0BN7RC4KB,1269617972000,1425762106000,1,120,120,4.233333333333333,5,3,15,33,64,121,150,30,4.033333333333333,2,0,6,9,13,151,180,30,3.7333333333333334,6,1,3,5,15,181,210,30,4.166666666666667,2,0,5,7,16,211,240,30,4.033333333333333,1,4,5,3,17,241,270,30,4.1,3,2,2,5,18,271,300,30,3.6333333333333333,4,4,3,7,12
B0BN7SHJJP,1356542896000,1437588154000,1,120,120,3.3833333333333333,21,17,17,25,40,121,150,30,3.933333333333333,1,4,4,8,13,151,180,30,3.6666666666666665,4,4,4,4,14,181,210,30,4.033333333333333,3,3,3,2,19,211,240,30,4.1,2,2,3,7,16,241,270,30,3.3666666666666667,4,5,6,6,9,271,300,30,3.466666666666667,5,4,4,6,11
B0BN7TJDJ2,1571340477184,1620066500415,1,120,120,3.2416666666666667,28,16,17,17,42,121,150,30,3.0,8,5,5,3,9,151,180,30,2.6333333333333333,13,3,4,2,8,181,210,30,2.5,15,1,5,2,7,211,240,30,2.3333333333333335,13,7,3,1,6,241,270,30,2.7666666666666666,9,7,4,2,8,271,300,30,2.3,17,3,1,2,7
B0BN7VB56X,1379741798000,1455511766000,1,120,120,4.641666666666667,1,2,7,19,91,121,150,30,4.466666666666667,0,1,5,3,21,151,180,30,4.233333333333333,1,3,2,6,18,181,210,30,4.633333333333334,0,2,0,5,23,211,240,30,4.733333333333333,0,1,0,5,24,241,270,30,4.566666666666666,1,0,2,5,22,271,300,30,4.5,0,1,3,6,20
B0BN8129TR,1571262645422,1597893265083,1,120,120,4.466666666666667,10,2,2,14,92,121,150,30,3.533333333333333,9,1,1,3,16,151,180,30,3.966666666666667,5,2,1,3,19,181,210,30,3.6666666666666665,6,3,3,1,17,211,240,30,4.1,5,0,2,3,20,241,270,30,4.266666666666667,4,0,1,4,21,271,300,30,4.266666666666667,5,0,0,2,23
B0BN872WQ8,1586738770632,1608778699817,1,120,120,4.133333333333334,11,10,11,8,80,121,150,30,4.333333333333333,2,3,0,3,22,151,180,30,4.366666666666666,3,1,1,2,23,181,210,30,3.8,6,3,1,1,19,211,240,30,4.166666666666667,4,1,2,2,21,241,270,30,3.4,4,6,6,2,12,271,300,30,4.366666666666666,2,2,1,3,22
B0BN88RGCM,1538523166778,1612916234586,1,120,120,4.558333333333334,5,1,8,14,92,121,150,30,3.8,4,1,7,3,15,151,180,30,4.7,1,0,0,5,24,181,210,30,4.4,3,0,1,4,22,211,240,30,4.466666666666667,2,1,2,1,24,241,270,30,4.366666666666666,2,0,4,3,21,271,300,30,4.666666666666667,0,2,1,2,25
B0BN8CNYCN,1554685884409,1628805552244,1,120,120,2.908333333333333,45,13,12,8,42,121,150,30,2.6,13,5,2,1,9,151,180,30,2.6333333333333333,13,3,4,2,8,181,210,30,3.3333333333333335,8,3,3,3,13,211,240,30,2.466666666666667,14,6,1,0,9,241,270,30,3.0,9,5,2,5,9,271,300,30,2.8666666666666667,12,1,4,5,8
B0BN8CSF6D,1449104131000,1459736823000,1,120,120,4.766666666666667,1,1,5,11,102,121,150,30,4.6,1,1,1,3,24,151,180,30,4.466666666666667,0,1,3,7,19,181,210,30,4.8,1,0,0,2,27,211,240,30,4.833333333333333,0,1,0,2,27,241,270,30,4.766666666666667,0,1,0,4,25,271,300,30,4.9,0,0,1,1,28
B0BN8CZ3CL,1454809928000,1561225534486,1,120,120,4.166666666666667,8,8,10,24,70,121,150,30,4.5,1,0,4,3,22,151,180,30,4.533333333333333,0,2,1,6,21,181,210,30,4.633333333333334,0,1,2,4,23,211,240,30,4.166666666666667,3,2,2,3,20,241,270,30,4.633333333333334,1,0,3,1,25,271,300,30,4.8,0,0,1,4,25
B0BN8G48YY,1529952560398,1604789644921,1,120,120,4.458333333333333,7,2,8,15,88,121,150,30,4.633333333333334,1,1,1,2,25,151,180,30,4.4,2,1,2,3,22,181,210,30,4.4,1,2,3,2,22,211,240,30,4.4,3,0,2,2,23,241,270,30,4.033333333333333,4,2,1,5,18,271,300,30,4.266666666666667,4,1,0,3,22
B0BN8J7M8T,1554239735040,1597010787175,1,120,120,4.508333333333334,9,2,3,11,95,121,150,30,4.533333333333333,3,0,1,0,26,151,180,30,4.533333333333333,3,0,1,0,26,181,210,30,4.4,3,1,1,1,24,211,240,30,4.5,3,0,0,3,24,241,270,30,4.066666666666666,5,1,2,1,21,271,300,30,4.866666666666666,0,0,2,0,28
B0BN91Y5ZX,1540320334808,1600920446603,1,120,120,4.733333333333333,2,2,4,10,102,121,150,30,4.833333333333333,0,0,1,3,26,151,180,30,4.8,1,0,0,2,27,181,210,30,4.966666666666667,0,0,0,1,29,211,240,30,4.466666666666667,2,1,1,3,23,241,270,30,4.7,2,0,0,1,27,271,300,30,4.866666666666666,0,0,0,4,26
B0BN93NBF8,1658860211343,1686828725089,1,120,120,4.025,15,8,9,15,73,121,150,30,4.333333333333333,3,0,2,4,21,151,180,30,3.9,5,0,3,7,15,181,210,30,4.1,1,3,3,8,15,211,240,30,3.8,4,3,4,3,16,241,270,30,4.6,2,1,0,1,26,271,300,30,4.666666666666667,0,1,1,5,23
B0BN9529JL,1492899163000,1516123657413,1,120,120,4.475,4,2,10,21,83,121,150,30,4.866666666666666,0,0,1,2,27,151,180,30,4.733333333333333,0,0,1,6,23,181,210,30,4.733333333333333,0,1,1,3,25,211,240,30,4.5,2,1,0,4,23,241,270,30,4.666666666666667,1,0,1,4,24,271,300,30,4.533333333333333,0,3,1,3,23
B0BN95NVNX,1504723699771,1609984032770,1,120,120,4.425,7,4,8,13,88,121,150,30,4.366666666666666,2,1,2,4,21,151,180,30,4.3,2,2,2,3,21,181,210,30,4.4,2,1,3,1,23,211,240,30,4.6,0,1,2,5,22,241,270,30,4.5,2,1,0,4,23,271,300,30,4.866666666666666,0,1,0,1,28
