asin,usable_unique_user_reviews,exported_reviews,first_timestamp,last_timestamp,first_source_line,last_source_line,rating_1,rating_2,rating_3,rating_4,rating_5
B0C6YPBTHH,3679,300,1656617976640,1662511831185,6917174,59424666,9,3,4,8,276
B0C6YQJZNK,822,300,1281724109000,1488129830000,25556163,923566,25,8,21,31,215
B0C6YQMLC4,1353,300,1462925067000,1542167887309,45535776,46315090,42,22,15,33,188
B0C6YQYGM3,1497,300,1394818710000,1476034748000,1770648,27310135,59,22,11,24,184
B0C6YY44JZ,425,300,1491304286000,1632343380832,19714387,906085,12,16,19,40,213
B0C6Z17CPG,322,300,1380853053000,1642796947278,63411035,30196679,57,26,33,23,161
B0C6Z1FG2C,318,300,1622934071216,1680362364892,54017076,53042178,29,14,17,33,207
B0C6Z3578J,393,300,1487268247000,1611515499357,12636992,62753931,17,19,36,43,185
B0C6Z6X12X,459,300,1508438738925,1578655177290,42989263,35745967,24,16,17,39,204
B0C6ZF6XV9,561,300,1597005450615,1640095646548,12465754,28571140,9,12,17,38,224
B0C6ZJ68G7,924,300,1569096851202,1605328794148,7407132,34159803,36,29,45,41,149
B0C6ZYFB9J,313,300,1397088851000,1677187549926,56505430,64907405,34,13,17,21,215
B0C6ZZSVJ8,345,300,1483255881000,1657553870152,60610981,46755784,10,12,16,29,233
B0C71146D2,437,300,1483757170000,1628214964081,57965803,4722650,33,29,26,42,170
B0C7118SYS,794,300,1368179247000,1585596330173,63609267,22883235,20,11,37,34,198
B0C711GRHN,468,300,1444929765000,1620226580492,52312572,47648652,22,15,19,28,216
B0C71414YL,569,300,1538745525687,1620231129177,30571973,27225343,24,7,13,16,240
B0C7145XRG,393,300,1391121145000,1629400612951,63889500,26820794,21,6,16,23,234
B0C716D596,472,300,1522705608274,1609197093991,6914133,53912326,19,5,20,29,227
B0C71PFGMZ,2338,300,1311443537000,1404542525000,46698166,24182350,5,6,10,49,230
B0C71V7PS7,2623,300,1506976390382,1536663338183,66012652,58633637,10,15,36,45,194
B0C72LS5V3,579,300,1624915626789,1667429871677,24161946,8243755,27,4,17,37,215
B0C72PLDJY,1221,300,1534962376952,1570313047488,9733645,31542709,26,17,18,58,181
B0C736GH15,941,300,1522131919463,1581653271105,23364379,924307,31,13,21,25,210
B0C738X4DX,1353,300,1582847469671,1623892442665,53943816,7699690,95,28,22,27,128
B0C73DL2TH,426,300,1578943193028,1637841274441,64079358,7423592,90,23,29,44,114
B0C73G51YR,453,300,1574114761581,1654028605423,48603335,24110150,34,17,22,32,195
B0C73WN9P9,3080,300,1548545071727,1588955207648,26466823,19641713,59,20,28,44,149
B0C7419PNF,402,300,1641681213397,1664490776062,46863852,1805956,15,4,13,15,253
B0C743CBC1,1849,300,1658599948864,1666472143623,6917171,62515858,14,1,7,14,264
B0C743SD13,489,300,1502421006915,1640563537577,41930829,58497392,38,17,27,44,174
B0C744H8NZ,721,300,1293654305000,1567891196586,53050008,9404396,18,15,10,25,232
B0C746BSTX,673,300,1667438210054,1674214395964,33460845,46637773,0,0,3,2,295
B0C749KCTC,4339,300,1587601163693,1594742071053,40490205,23190192,31,22,22,53,172
B0C74CSKL2,1484,300,1526620478402,1555111636248,32026515,7907374,42,21,15,40,182
B0C74P3TYK,680,300,1405859872000,1470416529000,10739068,15008966,5,7,11,37,240
B0C74QJ222,674,300,1465504963000,1615578301349,15693748,67117035,27,14,26,33,200
B0C74QYLCR,565,300,1598919958998,1650398115822,64122792,64122710,34,20,24,41,181
B0C74SVHXB,351,300,1607043805452,1671217817853,52732471,35373508,37,16,13,25,209
B0C75CXXW8,369,300,1587915017930,1675217098463,65949684,1527471,20,13,16,26,225
B0C75D448Y,1599,300,1152123514000,1406749065000,50504069,24518001,45,29,25,59,142
B0C77B7FKX,777,300,1554995933629,1614968405052,59206558,32116324,7,5,10,33,245
B0C77CLSDJ,407,300,1584453135158,1631801681024,53143445,13564370,28,10,5,33,224
B0C77DMG3Q,316,300,1665501474067,1688760395426,36749520,63553659,46,8,17,18,211
B0C77GT8N5,456,300,1666735748706,1677537111430,24599231,62143490,14,12,7,19,248
B0C77H51MG,313,300,1604948841844,1672434328276,27767810,14269777,13,8,6,26,247
B0C77JD8V8,447,300,1605602949150,1672252168252,233584,37030881,63,22,26,46,143
B0C77LJCJ2,414,300,1552493133948,1655386187464,12955128,40832019,33,21,24,21,201
B0C77P7B3M,840,300,1262870560000,1452450127000,48810793,50963295,17,10,16,68,189
B0C77Q9RFQ,944,300,1500152037160,1588605699708,19651042,31819207,14,12,17,31,226
B0C77QSTPP,478,300,1582514086813,1635512403093,61023286,61030683,62,20,23,18,177
B0C77R72RR,551,300,1544702564192,1617134541405,40010107,50119952,21,13,12,33,221
B0C77SDFZ9,645,300,1492633081000,1622387155203,36802838,55769237,16,9,15,19,241
B0C77T7BPV,376,300,1627616056118,1675383297021,44400848,44400899,25,17,23,40,195
B0C77VDP6S,506,300,1665865068762,1678474854114,1606558,65690135,11,5,4,6,274
B0C77WVBR3,497,300,1511449609867,1627335463414,6598593,29549383,28,15,15,30,212
B0C78587PK,910,300,1522331606833,1615676797992,50111101,26245417,44,27,29,48,152
B0C789TH6V,444,300,1272205969000,1580147341075,67238949,54481924,28,12,26,36,198
B0C78BGC77,347,300,1533348884239,1649189926650,49047035,36998826,73,41,45,31,110
B0C78BKTFD,682,300,1521390698859,1591892775961,48896638,43487549,8,2,10,28,252
B0C78CT86P,383,300,1452723110000,1606698870937,52752191,53608199,17,15,27,30,211
B0C78G9Y8W,1342,300,1470624122000,1552457878691,58584711,6467187,14,6,13,33,234
B0C78GJFJG,357,300,1430262099000,1653819999758,14683487,9730512,15,19,33,40,193
B0C78KH1X4,384,300,1232298629000,1609554852995,58636192,58636237,12,14,18,40,216
B0C78NM37B,823,300,1589855524713,1619385935945,60910625,47975136,26,17,38,53,166
B0C78RF3QK,832,300,1600716208827,1633748440500,19622361,51299278,31,8,7,30,224
B0C78T5WH3,439,300,1601846504539,1655063770439,28205257,59844632,35,9,22,30,204
B0C78TXXQ7,497,300,1548429395145,1619718965136,59973804,27560579,14,18,18,42,208
B0C78W9WYV,15024,300,1144467320000,1238424427000,10032142,57406686,12,12,15,65,196
B0C79DCVCK,1126,300,1367603279000,1500246876558,38370719,57142353,36,23,33,60,148
B0C79DJPJ5,1289,300,1309065225000,1451490640000,35182145,51155011,32,20,27,91,130
B0C79LGN5T,1001,300,1581389000247,1640905916519,7420364,41570650,76,22,26,34,142
B0C7B8WJXY,928,300,1574552583971,1630157068492,52214958,10099328,32,8,18,22,220
B0C7B9CYXL,423,300,1579798607870,1676912073656,64174217,57952351,38,21,30,29,182
B0C7BDJ6JR,360,300,1546290303061,1636842406226,52639743,60154229,2,9,9,14,266
B0C7BFGD86,328,300,1646101227138,1680032242577,53949762,26023979,27,8,19,18,228
B0C7BG9Q3Z,377,300,1531062841854,1652992565860,33631,48800448,42,18,27,39,174
B0C7BN78HR,387,300,1565034041402,1663761174728,45207695,58380558,51,12,19,35,183
B0C7BQSZWJ,337,300,1562846568245,1638236867338,50110516,46039519,1,4,6,9,280
B0C7C515ZZ,360,300,1453134586000,1565792751729,11772513,52428491,14,4,6,34,242
B0C7C77ZSR,703,300,1489525393000,1558660938238,24409166,35224645,15,16,23,28,218
B0C7CPHD7R,6541,300,1582639059264,1596298194766,27502592,30738593,4,6,3,12,275
B0C7D2GW7Z,1092,300,1232456180000,1447424253000,27425458,45369485,20,15,18,49,198
B0C7DG3S19,490,300,1548172234270,1638236740574,12259635,55168871,61,18,18,47,156
B0C7FMPSZN,597,300,1454348617000,1568472332206,20028611,56657217,13,16,11,22,238
B0C7G1RS4G,2070,300,1633234741611,1664147587079,11004503,55901480,26,17,29,40,188
B0C7G779BT,1652,300,1470132301000,1510556948160,30003290,27375766,19,21,23,47,190
B0C7GLKPT4,1045,300,1554733682729,1596499390441,24460040,3175340,38,26,34,32,170
B0C7GXJFLD,2809,300,1540141048931,1596137772861,38512086,55485021,8,4,23,54,211
B0C7GYSFGB,998,300,1446138358000,1573583351176,9339686,61152071,9,2,5,33,251
B0C7GYY5N9,5373,300,1256314259000,1483986968000,2477187,52756382,2,1,7,29,261
B0C7HJ9557,359,300,1518399812089,1659107284196,57737881,8164034,28,10,26,15,221
B0C7HKYB1R,391,300,1524249583168,1650559545019,56986302,9176502,25,6,17,37,215
B0C7J3G4XH,634,300,1529283133985,1616979131036,64256206,49748690,14,11,12,24,239
B0C7J8SQ35,501,300,1619279094821,1655962915763,63757089,63180991,24,9,14,25,228
B0C7JCBDZ1,2752,300,1512876072461,1534627214136,2876862,1216673,2,5,5,18,270
B0C7KCVD2S,361,300,1678317792617,1684266104480,26948713,54953969,0,1,0,3,296
B0C7KQS8GY,366,300,1600279459390,1671926602763,47472528,13729054,45,33,38,27,157
B0C7KZ2X4S,691,300,1578496018467,1632334612501,58821749,35196018,19,5,6,14,256
B0C7L4MMW7,1243,300,1618972868861,1637265376480,59196483,62022975,47,19,21,42,171
B0C7L697HV,1494,300,1508012474903,1595553890924,17549400,37907277,47,20,33,39,161
B0C7L9QRJL,369,300,1653443255354,1678569901914,58740633,16176515,4,2,3,15,276
B0C7LM4X6S,605,300,1466959045000,1570098575462,46137083,8023035,28,14,13,20,225
B0C7LM4X76,1044,300,1303896862000,1518495804654,45667474,25962158,13,6,11,51,219
B0C7LMMTMZ,321,300,1424802507000,1641493882534,31073624,25406205,12,15,19,35,219
B0C7LMSR5B,513,300,1345383112000,1638230833884,23329108,32591491,94,25,24,29,128
B0C7LN5D42,2166,300,1462987139000,1505464597521,50453744,8750630,20,15,16,46,203
B0C7LND6FJ,782,300,1501109903536,1610660000420,53774910,12836376,67,24,19,19,171
B0C7LNR86X,1766,300,1387023027000,1550123453756,18994568,7070668,56,29,20,32,163
B0C7LNTQ5G,546,300,1423494955000,1590714457161,24221033,21367260,12,6,13,16,253
B0C7LP366Z,945,300,1235143628000,1487523129000,27506025,29772500,28,17,13,35,207
B0C7LPD8J5,950,300,1548622521759,1604341581245,20005120,41715708,20,9,9,37,225
B0C7LPRW7G,2009,300,1512589984070,1575893396079,3791045,52393951,54,16,24,25,181
B0C7LQ74GP,335,300,1610976896061,1667837380658,34581373,52495935,33,7,14,26,220
B0C7LQBLN7,1908,300,1465825477000,1544465655923,6136445,10441487,27,11,10,26,226
B0C7LQM29N,1105,300,1394822416000,1534199258247,63435484,53820124,34,9,10,29,218
B0C7LR17R1,394,300,1562878799194,1628604159175,53619533,16356851,11,7,15,18,249
B0C7LR2G35,2046,300,1464895135000,1540698566942,24818681,30182100,31,9,13,27,220
B0C7LYDD1V,1328,300,1498798013948,1554622011304,4083611,20208091,23,17,24,39,197
B0C7LZPQVX,710,300,1552015064621,1599506283841,62101458,5953529,24,12,25,21,218
B0C7LZV2JF,1479,300,1366826517000,1406383913000,13476609,63012678,12,5,12,57,214
B0C7LZYYWQ,43093,300,1278763192000,1366720588000,32727734,42852379,16,15,10,38,221
B0C7MDLQGJ,3229,300,1504238005136,1552145592087,42651407,37195448,46,14,18,30,192
B0C7MGHSYG,451,300,1678506683904,1683434732848,3301349,56061286,6,0,4,15,275
B0C7MH7R88,412,300,1539051173185,1637405768266,28917987,51216139,36,28,32,30,174
B0C7MXPVBF,415,300,1597162288895,1653506093836,34258306,62275907,29,17,22,24,208
B0C7MZQB48,5265,300,1449115814000,1501089657584,22269250,50350489,26,21,21,42,190
B0C7N4HZCD,720,300,1603808740888,1650780936209,12683936,12569772,8,5,4,16,267
B0C7NBXD4Q,442,300,1482648670000,1641439193112,56672823,56672771,21,8,14,31,226
B0C7NG1QXM,406,300,1463168564000,1632833981476,35042029,10384341,57,13,35,46,149
B0C7P7BZ68,1520,300,1567475442051,1601931629948,9016617,35994912,10,8,12,29,241
B0C7PG1813,560,300,1335540988000,1565823085342,41631319,13154748,81,42,31,34,112
B0C7PH2MGT,688,300,1423429471000,1601206368867,42119022,9131999,29,13,24,25,209
B0C7PNF5H8,1273,300,1262160862000,1445036389000,60312730,10523283,14,17,17,24,228
B0C7PW47R1,2861,300,1553980851106,1576694688991,35062576,22671313,36,12,6,24,222
B0C7PX5RSM,602,300,1540141670482,1600377646861,5670939,16260722,38,21,21,28,192
B0C7Q44HFR,851,300,1624031082535,1658599640155,38443830,63313624,22,14,18,33,213
B0C7QV11T4,1509,300,1563291898235,1596807180139,58446702,57803291,25,6,10,30,229
B0C7QWPF3G,1086,300,1592512736143,1612317901356,55411824,55411444,4,2,4,23,267
B0C7QYDZLV,497,300,1537327864718,1608019163169,64756084,16970663,35,8,14,26,217
B0C7R1RMS5,732,300,1463489488000,1588793717815,11567444,53695579,5,6,17,28,244
B0C7R23XGM,386,300,1479438459000,1627693340316,49793406,5638543,14,12,21,37,216
B0C7R3RCT6,857,300,1464038999000,1531011858900,11151922,15565631,2,5,11,29,253
B0C7R9NLGL,395,300,1588439162644,1659101228361,65045778,55434121,89,31,24,20,136
B0C7RBFZ65,370,300,1464805476000,1596256137829,40419449,18427174,21,14,4,37,224
B0C7RDXG5M,2390,300,1548970269155,1583189242751,1749811,20856156,36,10,24,39,191
B0C7SJXPTV,718,300,1494905879000,1654446663447,38740419,55233340,79,16,23,39,143
B0C7SSM7T7,995,300,1501081976520,1579062825218,26380703,17923511,24,22,22,47,185
B0C7T7BRL6,546,300,1532999139607,1608828242890,60051153,53380757,16,15,14,35,220
B0C7TQZL7Y,7581,300,1509106423162,1542555523905,34321236,42019714,34,21,21,41,183
B0C7TSGNV3,339,300,1580924885308,1663946410301,25336683,40049227,13,9,21,21,236
B0C7TWHBZW,374,300,1665092955227,1686887887647,21393249,62182754,18,4,10,16,252
B0C7V5WGKK,315,300,1634497393636,1689543899872,16057174,67389139,26,13,23,46,192
B0C7V5ZR19,1257,300,1583456099556,1666573840259,2900337,41545124,41,31,14,40,174
B0C7VGJCYY,365,300,1553018219408,1665379848510,37756438,49641797,42,22,27,20,189
B0C7VS13PD,729,300,1599485938149,1641075940998,61132092,47460201,21,10,8,28,233
B0C7VX2GP4,752,300,1591388790848,1628543738557,13571464,26533875,27,11,6,15,241
B0C7W1J2V4,692,300,1597969071785,1622319546237,18858955,43007460,19,8,8,24,241
B0C7W2KC1G,498,300,1621990437181,1661006010376,27212528,23230905,33,11,10,30,216
B0C7W98B7G,672,300,1464391526000,1591892848586,47171161,47170900,2,1,10,16,271
B0C7WBCBJB,301,300,1463489483000,1681213105367,11567446,31897583,6,4,8,29,253
B0C7WCYTSW,781,300,1465909648000,1576165316054,30395608,32956934,2,2,14,23,259
B0C7WH833D,443,300,1544711984891,1627232887964,17084098,59094319,20,15,10,24,231
B0C7WPLNP8,680,300,1520713176803,1590868573959,66913760,56186351,8,14,9,17,252
B0C7WPSRW5,2360,300,1475035012000,1531583106086,60841502,66641032,16,9,19,50,206
B0C7WQSN4J,307,300,1656606876212,1690465338068,25716415,65374233,37,12,21,46,184
B0C7WRM7SB,468,300,1645648389911,1676840584442,57369628,5327088,24,6,5,17,248
B0C7X86M2Z,478,300,1534268340251,1590445149700,53065229,51286806,10,7,17,18,248
B0C7XB4XZS,1288,300,1221776083000,1445458118000,64806187,49403135,40,21,37,52,150
B0C7XJRTB9,473,300,1410096900000,1534285405025,15755690,55194017,37,28,30,41,164
B0C7YNSZYC,5938,300,1608595281721,1634600142213,65608709,26489650,44,12,17,25,202
B0C7ZG4X62,367,300,1231529742000,1594794555194,59455284,60532026,18,7,23,37,215
B0C7ZQY2L3,394,300,1556999716877,1644351912446,40366937,7443038,8,9,14,27,242
B0C7ZVWGZ6,700,300,1484603456000,1559685460586,136675,45179590,15,20,28,47,190
B0C812D4GL,332,300,1556219474199,1678472538944,50884648,64672275,105,30,29,28,108
B0C817T9H6,564,300,1512530002858,1599357793748,10217186,33233620,57,25,32,44,142
B0C819SF5L,522,300,1247174332000,1532309113737,49475558,26745698,15,5,23,57,200
B0C81B2N9J,700,300,1533530551228,1600323749871,58780737,37440332,21,10,9,25,235
B0C81GBKJK,385,300,1668046559004,1680105668540,29710890,47539903,9,3,7,24,257
B0C82NMC3W,1018,300,1654801624447,1663109998382,8827390,59424499,30,7,8,31,224
B0C85CJ74S,1982,300,1605156072424,1609723207026,49430003,26991958,3,3,1,3,290
B0C85GZ35R,2130,300,1565958076746,1595201596939,3341667,3332215,95,44,32,26,103
B0C85NDWYN,1421,300,1576507231406,1603103151890,45513341,4496981,33,15,15,30,207
B0C86B9LPQ,1170,300,1651778178995,1661598564043,47847259,35339696,23,15,3,7,252
B0C86GZCNC,1336,300,1427238691000,1452357863000,47878659,24396492,38,16,20,44,182
B0C86RJYYN,929,300,1603169209440,1629851249375,5589145,33544621,13,10,14,22,241
B0C86RW8MK,1565,300,1586019218400,1615473144575,5222075,20858495,28,6,11,15,240
B0C86VMQFP,496,300,1565404773970,1646554541114,27083270,45888845,88,26,33,17,136
B0C88ZS9G7,1989,300,1576450060095,1593287650746,55144158,63232599,26,5,8,41,220
B0C89BZVMP,303,300,1641393135259,1690612385597,9861261,66036624,17,8,14,14,247
B0C89CF7YR,839,300,1531263804167,1596918375196,5935204,43878560,16,14,17,46,207
B0C89H1JDN,439,300,1597335846705,1638727448823,48639865,29520261,25,15,28,59,173
B0C89SVZ58,564,300,1394120404000,1519621912186,64225843,44825638,13,11,20,54,202
B0C89T3BNM,476,300,1634238836309,1673222482952,53246613,60766046,90,45,38,29,98
B0C89WHX4W,862,300,1554328764733,1579271007997,34410310,51182780,16,5,9,19,251
B0C89X4MPV,697,300,1498322619154,1579703285209,16995556,15862597,12,8,11,34,235
B0C8B9SSSM,5712,300,995075651000,1247323591000,33783163,15748456,19,14,13,42,212
B0C8BMJTQG,1402,300,1246645401000,1451215385000,23381610,8713100,27,12,29,47,185
B0C8BND39H,1282,300,1559071608165,1580256786895,28197104,9060155,23,8,19,47,203
B0C8BWNSRN,372,300,1508959317326,1626475994601,44951928,18329555,20,15,28,55,182
B0C8C1G3J4,327,300,1452055774000,1626738367228,37301862,28333808,26,19,19,44,192
B0C8C3FHF6,335,300,1306958383000,1579381613643,41156622,18074792,21,24,35,57,163
B0C8C4SNBS,339,300,1362082512000,1656097399339,61035037,66570603,4,8,6,26,256
B0C8C692K5,749,300,1580777879732,1657102747707,46603457,32513436,25,10,17,19,229
B0C8CFN7S2,361,300,1620661447561,1660177421496,54174308,64308071,33,13,19,31,204
B0C8GGR2VS,463,300,1473303020000,1550696409529,13436068,45334547,1,0,6,16,277
B0C8GKKNSB,409,300,1473008957000,1560714906287,65224532,53111735,1,3,8,16,272
B0C8HB1158,700,300,1579048729228,1620782540796,17432422,23156012,8,7,13,27,245
B0C8HXQCDC,546,300,1535773717035,1623517902148,37561134,40425127,23,23,21,36,197
B0C8J3GLGP,373,300,1642457681818,1672155175752,9018857,59860471,25,11,17,18,229
B0C8J3LFVH,567,300,1590596671280,1654107351500,42719236,29109364,33,8,17,26,216
B0C8J5JGZ4,450,300,1665072779048,1678708850446,18076494,8774935,34,17,9,22,218
B0C8J782JN,1301,300,1659315328753,1662873572292,1875386,63538569,6,4,0,24,266
B0C8JNKG6P,1027,300,1424325288000,1555644880316,16157736,16473631,49,29,56,52,114
B0C8JZT2N1,367,300,1628340711595,1679858485327,39998149,17758605,35,16,26,22,201
B0C8K4GQYR,1800,300,1496853794000,1558761283307,9865145,14469963,33,14,17,40,196
B0C8KBKRSK,321,300,1363737989000,1668537820607,18506679,37588484,15,18,13,28,226
B0C8MZMLMY,649,300,1604893402220,1655585301304,23426648,64147254,20,8,16,27,229
B0C8N57CF1,322,300,1536367613082,1674510838185,43453801,33777576,28,12,15,27,218
B0C8N5NSQQ,715,300,1562289783550,1604190918651,37944989,2496201,34,16,18,37,195
B0C8NT2T2R,3548,300,1565882790521,1584668311127,25220821,61928331,5,1,5,14,275
B0C8NZNKYB,408,300,1498794543097,1619893576438,3410034,43674899,6,5,16,31,242
B0C8P187YD,432,300,1553288204500,1616791233646,63563969,53870904,8,5,7,16,264
B0C8P32TK3,472,300,1595980601006,1641515485908,37891225,58453136,11,9,25,45,210
B0C8PBT1F9,1481,300,1275661978000,1424156938000,975317,21293419,8,10,18,52,212
B0C8PFSX3Q,392,300,1272281955000,1604005051477,9485730,12110689,15,10,14,27,234
B0C8PGFH6L,459,300,1434175782000,1588975659049,2614867,56758402,7,6,12,35,240
B0C8PTL2LM,397,300,1379692678000,1649988612789,13721050,7876689,66,51,48,31,104
B0C8Q1KXVF,884,300,1186582827000,1427509059000,59286993,22185368,14,17,28,59,182
B0C8RCSH1M,368,300,1569141181582,1668966392689,28186479,45704924,42,29,31,51,147
B0C8S2BFSD,328,300,1602294603944,1679220298184,14316586,64785050,29,18,18,21,214
B0C8SBMJT2,489,300,1604070220400,1654808933870,3172815,20130845,34,20,30,47,169
B0C8SC4G7K,792,300,1592344348595,1614600231105,2087284,13752302,24,9,12,18,237
B0C8SDXSJK,1656,300,1583454084972,1615219202790,31395899,9347209,109,31,30,27,103
B0C8SSR4PV,502,300,1351225410000,1533433167862,4066252,45395493,14,14,24,45,203
B0C8SW9MWY,817,300,1634042775449,1649701501299,61017580,59443497,28,6,11,24,231
B0C8TCMTK7,1343,300,1388408876000,1531492573720,21277672,2425207,7,5,13,26,249
B0C8TRSSM6,951,300,1568405414798,1599753901231,36894178,19885485,6,1,3,21,269
B0C8TYL3W9,324,300,1634129305827,1678846250202,25752917,28477537,15,9,7,21,248
B0C8V48Z4T,388,300,1492461312000,1627993764226,55508008,67023070,9,5,9,24,253
B0C8V88RXF,360,300,1598306553062,1664399730958,32850683,45519925,91,31,25,28,125
B0C8VD6GC7,1457,300,1605555018268,1622667822471,33551643,140727,40,19,17,40,184
B0C8VK2LDC,368,300,1514176012092,1676835895465,61962385,51963556,145,30,37,19,69
B0C8VYMGM6,1251,300,1632007510025,1648151371744,59718751,30469075,31,16,12,31,210
B0C8W28PF4,624,300,1605735909159,1652594665650,3166432,64311889,25,12,17,27,219
B0C8XDHTDR,448,300,1376624173000,1600520734931,20229667,11189104,68,43,31,44,114
B0C8YL3G4R,2834,300,1448807688000,1493188913000,49559179,14613392,19,16,20,42,203
B0C8YSGKYH,1357,300,1479663509000,1526340725907,30863732,10670147,7,9,7,27,250
B0C8YYXB72,414,300,1300452194000,1625849448957,50699101,14099704,56,26,28,28,162
B0C8Z8CCMF,450,300,1240603643000,1474155458000,36053744,12217533,11,20,22,42,205
B0C91JX7VJ,354,300,1592921998231,1663855160848,22363333,61606252,22,15,26,40,197
