asin,reference_n,reference_mean,reference_count_1,reference_prob_1,reference_count_2,reference_prob_2,reference_count_3,reference_prob_3,reference_count_4,reference_prob_4,reference_count_5,reference_prob_5,loo_domain_n,loo_domain_mean,loo_domain_count_1,loo_domain_prob_1,loo_domain_count_2,loo_domain_prob_2,loo_domain_count_3,loo_domain_prob_3,loo_domain_count_4,loo_domain_prob_4,loo_domain_count_5,loo_domain_prob_5
B0BMB35Q8M,120,4.491666666666666,3,0.025,4,0.03333333333333333,12,0.1,13,0.10833333333333334,88,0.7333333333333333,3749520,4.319268599714097,278014,0.0741465574260172,157981,0.04213365977511788,236998,0.06320755723399261,492421,0.1313290767884956,2584106,0.6891831487763768
B0BMB3NRKR,120,4.591666666666667,5,0.041666666666666664,3,0.025,7,0.058333333333333334,6,0.05,99,0.825,3749520,4.319265399304444,278012,0.07414602402440845,157982,0.04213392647592225,237003,0.06320889073801447,492428,0.13133094369412618,2584095,0.6891802150675287
B0BMB8B74G,120,3.925,15,0.125,10,0.08333333333333333,9,0.075,21,0.175,65,0.5416666666666666,3749520,4.319286735368794,278002,0.07414335701636476,157975,0.04213205957029166,237001,0.06320835733640573,492413,0.13132694318206065,2584129,0.6891892828948772
B0BMB9MY4Z,120,3.308333333333333,36,0.3,10,0.08333333333333333,7,0.058333333333333334,15,0.125,52,0.43333333333333335,3749520,4.319306471228317,277981,0.074137756299473,157975,0.04213205957029166,237003,0.06320889073801447,492419,0.13132854338688685,2584142,0.689192750005334
B0BMCLCN6Y,120,4.875,2,0.016666666666666666,0,0.0,0,0.0,7,0.058333333333333334,111,0.925,3749520,4.319256331477096,278015,0.07414682412682157,157985,0.04213472657833536,237010,0.06321075764364505,492427,0.13133067699332182,2584083,0.6891770146578762
B0BMCXDYXW,120,4.55,2,0.016666666666666666,4,0.03333333333333333,12,0.1,10,0.08333333333333333,92,0.7666666666666667,3749520,4.319266732808466,278015,0.07414682412682157,157981,0.04213365977511788,236998,0.06320755723399261,492424,0.1313298768909087,2584102,0.6891820819731592
B0BMD4BYB7,120,4.875,0,0.0,1,0.008333333333333333,2,0.016666666666666666,8,0.06666666666666667,109,0.9083333333333333,3749520,4.319256331477096,278017,0.07414735752843031,157984,0.04213445987753099,237008,0.06321022424203632,492426,0.13133041029251744,2584085,0.689177548059485
B0BMD6BLH6,120,4.083333333333333,16,0.13333333333333333,9,0.075,6,0.05,7,0.058333333333333334,82,0.6833333333333333,3749520,4.31928166805351,278001,0.07414309031556039,157976,0.04213232627109603,237004,0.06320915743881883,492427,0.13133067699332182,2584112,0.689184748981203
B0BMDQX8WG,120,4.066666666666666,17,0.14166666666666666,4,0.03333333333333333,9,0.075,14,0.11666666666666667,76,0.6333333333333333,3749520,4.3192822014551195,278000,0.07414282361475602,157981,0.04213365977511788,237001,0.06320835733640573,492420,0.13132881008769123,2584118,0.6891863491860292
B0BMDT3YQ2,120,3.9583333333333335,16,0.13333333333333333,2,0.016666666666666666,12,0.1,31,0.25833333333333336,59,0.49166666666666664,3749520,4.319285668565576,278001,0.07414309031556039,157983,0.04213419317672662,236998,0.06320755723399261,492403,0.13132427617401693,2584135,0.6891908830997034
B0BMDVMX28,120,4.716666666666667,2,0.016666666666666666,3,0.025,5,0.041666666666666664,7,0.058333333333333334,103,0.8583333333333333,3749520,4.319261398792379,278015,0.07414682412682157,157982,0.04213392647592225,237005,0.0632094241396232,492427,0.13133067699332182,2584091,0.6891791482643111
B0BMF9C2B1,120,3.825,18,0.15,5,0.041666666666666664,18,0.15,18,0.15,61,0.5083333333333333,3749520,4.319289935778446,277999,0.07414255691395165,157980,0.04213339307431351,236992,0.0632059570291664,492416,0.13132774328447375,2584133,0.6891903496980947
B0BMFBYH3H,120,4.191666666666666,11,0.09166666666666666,5,0.041666666666666664,12,0.1,14,0.11666666666666667,78,0.65,3749520,4.319278200943054,278006,0.07414442381958224,157980,0.04213339307431351,236998,0.06320755723399261,492420,0.13132881008769123,2584116,0.6891858157844204
B0BMFQD3Q8,120,4.458333333333333,6,0.05,2,0.016666666666666666,8,0.06666666666666667,19,0.15833333333333333,85,0.7083333333333334,3749520,4.3192696665173145,278011,0.0741457573236041,157983,0.04213419317672662,237002,0.0632086240372101,492415,0.1313274765836694,2584109,0.6891839488787899
B0BMFYYSZ9,120,4.691666666666666,1,0.008333333333333333,3,0.025,4,0.03333333333333333,16,0.13333333333333333,96,0.8,3749520,4.3192621988947915,278016,0.07414709082762594,157982,0.04213392647592225,237006,0.06320969084042757,492418,0.1313282766860825,2584098,0.6891810151699418
B0BMFZT725,120,4.733333333333333,2,0.016666666666666666,5,0.041666666666666664,2,0.016666666666666666,5,0.041666666666666664,106,0.8833333333333333,3749520,4.31926086539077,278015,0.07414682412682157,157980,0.04213339307431351,237008,0.06321022424203632,492429,0.13133121039493056,2584088,0.689178348161898
B0BMG33DC8,120,4.325,12,0.1,2,0.016666666666666666,8,0.06666666666666667,11,0.09166666666666666,87,0.725,3749520,4.319273933730184,278005,0.07414415711877786,157983,0.04213419317672662,237002,0.0632086240372101,492423,0.13132961019010433,2584107,0.6891834154771811
B0BMG99239,120,4.416666666666667,6,0.05,5,0.041666666666666664,8,0.06666666666666667,15,0.125,86,0.7166666666666667,3749520,4.319271000021336,278011,0.0741457573236041,157980,0.04213339307431351,237002,0.0632086240372101,492419,0.13132854338688685,2584108,0.6891836821779854
B0BMG9HPM5,120,4.516666666666667,7,0.058333333333333334,3,0.025,5,0.041666666666666664,11,0.09166666666666666,94,0.7833333333333333,3749520,4.3192677996116835,278010,0.07414549062279972,157982,0.04213392647592225,237005,0.0632094241396232,492423,0.13132961019010433,2584100,0.6891815485715505
B0BMGB8GYW,120,4.291666666666667,11,0.09166666666666666,4,0.03333333333333333,8,0.06666666666666667,13,0.10833333333333334,84,0.7,3749520,4.319275000533402,278006,0.07414442381958224,157981,0.04213365977511788,237002,0.0632086240372101,492421,0.1313290767884956,2584110,0.6891842155795942
B0BMGC9J18,120,4.683333333333334,1,0.008333333333333333,4,0.03333333333333333,6,0.05,10,0.08333333333333333,99,0.825,3749520,4.319262465595596,278016,0.07414709082762594,157981,0.04213365977511788,237004,0.06320915743881883,492424,0.1313298768909087,2584095,0.6891802150675287
B0BMGG6V4R,120,4.583333333333333,8,0.06666666666666667,3,0.025,1,0.008333333333333333,7,0.058333333333333334,101,0.8416666666666667,3749520,4.319265666005249,278009,0.07414522392199535,157982,0.04213392647592225,237009,0.06321049094284069,492427,0.13133067699332182,2584093,0.6891796816659199
B0BMGRNNRR,120,4.741666666666666,2,0.016666666666666666,5,0.041666666666666664,1,0.008333333333333333,6,0.05,106,0.8833333333333333,3749520,4.319260598689966,278015,0.07414682412682157,157980,0.04213339307431351,237009,0.06321049094284069,492428,0.13133094369412618,2584088,0.689178348161898
B0BMGTZ471,120,4.7,3,0.025,3,0.025,2,0.016666666666666666,11,0.09166666666666666,101,0.8416666666666667,3749520,4.319261932193988,278014,0.0741465574260172,157982,0.04213392647592225,237008,0.06321022424203632,492423,0.13132961019010433,2584093,0.6891796816659199
B0BMH2MRJ1,120,4.308333333333334,7,0.058333333333333334,5,0.041666666666666664,11,0.09166666666666666,18,0.15,79,0.6583333333333333,3749520,4.319274467131793,278010,0.07414549062279972,157980,0.04213339307431351,236999,0.06320782393479699,492416,0.13132774328447375,2584115,0.6891855490836161
B0BMHYR547,120,3.8,19,0.15833333333333333,8,0.06666666666666667,13,0.10833333333333334,18,0.15,62,0.5166666666666667,3749520,4.319290735880859,277998,0.07414229021314728,157977,0.042132592971900404,236997,0.06320729053318824,492416,0.13132774328447375,2584132,0.6891900829972903
B0BMJ4DRK9,120,4.55,7,0.058333333333333334,1,0.008333333333333333,8,0.06666666666666667,7,0.058333333333333334,97,0.8083333333333333,3749520,4.319266732808466,278010,0.07414549062279972,157984,0.04213445987753099,237002,0.0632086240372101,492427,0.13133067699332182,2584097,0.6891807484691373
B0BMK4F3RC,120,3.925,13,0.10833333333333334,13,0.10833333333333334,12,0.1,14,0.11666666666666667,68,0.5666666666666667,3749520,4.319286735368794,278004,0.07414389041797351,157972,0.04213125946787855,236998,0.06320755723399261,492420,0.13132881008769123,2584126,0.6891884827924641
B0BMK5MX58,120,3.9166666666666665,13,0.10833333333333334,12,0.1,16,0.13333333333333333,10,0.08333333333333333,69,0.575,3749520,4.319287002069598,278004,0.07414389041797351,157973,0.042131526168682924,236994,0.06320649043077514,492424,0.1313298768909087,2584125,0.6891882160916597
B0BMKH9KXS,120,4.6,2,0.016666666666666666,6,0.05,4,0.03333333333333333,14,0.11666666666666667,94,0.7833333333333333,3749520,4.31926513260364,278015,0.07414682412682157,157979,0.04213312637350914,237006,0.06320969084042757,492420,0.13132881008769123,2584100,0.6891815485715505
B0BMKMDY1B,120,4.3,8,0.06666666666666667,8,0.06666666666666667,9,0.075,10,0.08333333333333333,85,0.7083333333333334,3749520,4.319274733832597,278009,0.07414522392199535,157977,0.042132592971900404,237001,0.06320835733640573,492424,0.1313298768909087,2584109,0.6891839488787899
B0BMKQTTKV,120,4.1,14,0.11666666666666667,8,0.06666666666666667,7,0.058333333333333334,14,0.11666666666666667,77,0.6416666666666667,3749520,4.319281134651902,278003,0.07414362371716914,157977,0.042132592971900404,237003,0.06320889073801447,492420,0.13132881008769123,2584117,0.6891860824852247
B0BML41Q9X,120,4.266666666666667,13,0.10833333333333334,6,0.05,6,0.05,6,0.05,89,0.7416666666666667,3749520,4.319275800635815,278004,0.07414389041797351,157979,0.04213312637350914,237004,0.06320915743881883,492428,0.13133094369412618,2584105,0.6891828820755723
B0BML87VL7,120,3.9166666666666665,16,0.13333333333333333,10,0.08333333333333333,11,0.09166666666666666,14,0.11666666666666667,69,0.575,3749520,4.319287002069598,278001,0.07414309031556039,157975,0.04213205957029166,236999,0.06320782393479699,492420,0.13132881008769123,2584125,0.6891882160916597
B0BMLDQ9DS,120,4.541666666666667,10,0.08333333333333333,1,0.008333333333333333,3,0.025,6,0.05,100,0.8333333333333334,3749520,4.319266999509271,278007,0.07414469052038661,157984,0.04213445987753099,237007,0.06320995754123195,492428,0.13133094369412618,2584094,0.6891799483667242
B0BMLPT9BX,120,4.683333333333334,3,0.025,2,0.016666666666666666,5,0.041666666666666664,10,0.08333333333333333,100,0.8333333333333334,3749520,4.319262465595596,278014,0.0741465574260172,157983,0.04213419317672662,237005,0.0632094241396232,492424,0.1313298768909087,2584094,0.6891799483667242
B0BMLR3F5X,120,4.641666666666667,0,0.0,1,0.008333333333333333,5,0.041666666666666664,30,0.25,84,0.7,3749520,4.319263799099618,278017,0.07414735752843031,157984,0.04213445987753099,237005,0.0632094241396232,492404,0.13132454287482132,2584110,0.6891842155795942
B0BMLV85YG,120,4.616666666666666,4,0.03333333333333333,1,0.008333333333333333,4,0.03333333333333333,19,0.15833333333333333,92,0.7666666666666667,3749520,4.3192645992020315,278013,0.07414629072521282,157984,0.04213445987753099,237006,0.06320969084042757,492415,0.1313274765836694,2584102,0.6891820819731592
B0BMLX6ZB2,120,3.591666666666667,34,0.2833333333333333,4,0.03333333333333333,7,0.058333333333333334,7,0.058333333333333334,68,0.5666666666666667,3749520,4.319297403400968,277983,0.07413828970108174,157981,0.04213365977511788,237003,0.06320889073801447,492427,0.13133067699332182,2584126,0.6891884827924641
B0BMM7BF4Q,120,4.341666666666667,9,0.075,3,0.025,8,0.06666666666666667,18,0.15,82,0.6833333333333333,3749520,4.3192734003285755,278008,0.07414495722119098,157982,0.04213392647592225,237002,0.0632086240372101,492416,0.13132774328447375,2584112,0.689184748981203
B0BMMZN9SY,120,4.316666666666666,8,0.06666666666666667,8,0.06666666666666667,9,0.075,8,0.06666666666666667,87,0.725,3749520,4.319274200430988,278009,0.07414522392199535,157977,0.042132592971900404,237001,0.06320835733640573,492426,0.13133041029251744,2584107,0.6891834154771811
B0BMN2PGNV,120,4.433333333333334,11,0.09166666666666666,3,0.025,3,0.025,9,0.075,94,0.7833333333333333,3749520,4.319270466619727,278006,0.07414442381958224,157982,0.04213392647592225,237007,0.06320995754123195,492425,0.13133014359171308,2584100,0.6891815485715505
B0BMN7V9VL,120,4.35,1,0.008333333333333333,8,0.06666666666666667,13,0.10833333333333334,24,0.2,74,0.6166666666666667,3749520,4.319273133627771,278016,0.07414709082762594,157977,0.042132592971900404,236997,0.06320729053318824,492410,0.13132614307964752,2584120,0.6891868825876379
B0BMN7WRSJ,120,4.066666666666666,7,0.058333333333333334,10,0.08333333333333333,14,0.11666666666666667,26,0.21666666666666667,63,0.525,3749520,4.3192822014551195,278010,0.07414549062279972,157975,0.04213205957029166,236996,0.06320702383238389,492408,0.1313256096780388,2584131,0.6891898162964859
B0BMNBN6VK,120,4.566666666666666,5,0.041666666666666664,3,0.025,4,0.03333333333333333,15,0.125,93,0.775,3749520,4.319266199406857,278012,0.07414602402440845,157982,0.04213392647592225,237006,0.06320969084042757,492419,0.13132854338688685,2584101,0.6891818152723549
B0BMNHZ1K6,120,4.225,9,0.075,10,0.08333333333333333,6,0.05,15,0.125,80,0.6666666666666666,3749520,4.319277134139837,278008,0.07414495722119098,157975,0.04213205957029166,237004,0.06320915743881883,492419,0.13132854338688685,2584114,0.6891852823828116
B0BMNJSRL6,120,3.941666666666667,17,0.14166666666666666,12,0.1,5,0.041666666666666664,13,0.10833333333333334,73,0.6083333333333333,3749520,4.319286201967185,278000,0.07414282361475602,157973,0.042131526168682924,237005,0.0632094241396232,492421,0.1313290767884956,2584121,0.6891871492884423
B0BMNKNXTG,120,4.283333333333333,10,0.08333333333333333,2,0.016666666666666666,13,0.10833333333333334,14,0.11666666666666667,81,0.675,3749520,4.319275267234206,278007,0.07414469052038661,157983,0.04213419317672662,236997,0.06320729053318824,492420,0.13132881008769123,2584113,0.6891850156820073
B0BMNM25WY,120,4.258333333333334,8,0.06666666666666667,9,0.075,8,0.06666666666666667,14,0.11666666666666667,81,0.675,3749520,4.319276067336619,278009,0.07414522392199535,157976,0.04213232627109603,237002,0.0632086240372101,492420,0.13132881008769123,2584113,0.6891850156820073
B0BMNVH91S,120,4.191666666666666,20,0.16666666666666666,3,0.025,3,0.025,2,0.016666666666666666,92,0.7666666666666667,3749520,4.319278200943054,277997,0.07414202351234292,157982,0.04213392647592225,237007,0.06320995754123195,492432,0.13133201049734367,2584102,0.6891820819731592
B0BMP18B86,120,4.166666666666667,9,0.075,8,0.06666666666666667,13,0.10833333333333334,14,0.11666666666666667,76,0.6333333333333333,3749520,4.319279001045468,278008,0.07414495722119098,157977,0.042132592971900404,236997,0.06320729053318824,492420,0.13132881008769123,2584118,0.6891863491860292
B0BMP9RSH5,120,4.058333333333334,9,0.075,7,0.058333333333333334,16,0.13333333333333333,24,0.2,64,0.5333333333333333,3749520,4.319282468155924,278008,0.07414495722119098,157978,0.042132859672704775,236994,0.06320649043077514,492410,0.13132614307964752,2584130,0.6891895495956816
B0BMPC79B3,120,4.558333333333334,5,0.041666666666666664,2,0.016666666666666666,6,0.05,15,0.125,92,0.7666666666666667,3749520,4.319266466107662,278012,0.07414602402440845,157983,0.04213419317672662,237004,0.06320915743881883,492419,0.13132854338688685,2584102,0.6891820819731592
B0BMPDZL8M,120,4.541666666666667,3,0.025,3,0.025,6,0.05,22,0.18333333333333332,86,0.7166666666666667,3749520,4.319266999509271,278014,0.0741465574260172,157982,0.04213392647592225,237004,0.06320915743881883,492412,0.13132667648125626,2584108,0.6891836821779854
B0BMPH6SCX,120,4.458333333333333,7,0.058333333333333334,5,0.041666666666666664,6,0.05,10,0.08333333333333333,92,0.7666666666666667,3749520,4.3192696665173145,278010,0.07414549062279972,157980,0.04213339307431351,237004,0.06320915743881883,492424,0.1313298768909087,2584102,0.6891820819731592
B0BMPM7CRV,120,4.816666666666666,1,0.008333333333333333,2,0.016666666666666666,3,0.025,6,0.05,108,0.9,3749520,4.319258198382727,278016,0.07414709082762594,157983,0.04213419317672662,237007,0.06320995754123195,492428,0.13133094369412618,2584086,0.6891778147602893
B0BMQ23142,120,4.708333333333333,2,0.016666666666666666,5,0.041666666666666664,2,0.016666666666666666,8,0.06666666666666667,103,0.8583333333333333,3749520,4.319261665493183,278015,0.07414682412682157,157980,0.04213339307431351,237008,0.06321022424203632,492426,0.13133041029251744,2584091,0.6891791482643111
B0BMQ843WK,120,4.075,9,0.075,10,0.08333333333333333,17,0.14166666666666666,11,0.09166666666666666,73,0.6083333333333333,3749520,4.319281934754315,278008,0.07414495722119098,157975,0.04213205957029166,236993,0.06320622372997077,492423,0.13132961019010433,2584121,0.6891871492884423
B0BMQ945WJ,120,4.15,8,0.06666666666666667,4,0.03333333333333333,19,0.15833333333333333,20,0.16666666666666666,69,0.575,3749520,4.319279534447076,278009,0.07414522392199535,157981,0.04213365977511788,236991,0.06320569032836203,492414,0.131327209882865,2584125,0.6891882160916597
B0BMQB7934,120,4.783333333333333,1,0.008333333333333333,3,0.025,4,0.03333333333333333,5,0.041666666666666664,107,0.8916666666666667,3749520,4.319259265185944,278016,0.07414709082762594,157982,0.04213392647592225,237006,0.06320969084042757,492429,0.13133121039493056,2584087,0.6891780814610937
B0BMQB9MQZ,120,4.066666666666666,10,0.08333333333333333,10,0.08333333333333333,8,0.06666666666666667,26,0.21666666666666667,66,0.55,3749520,4.3192822014551195,278007,0.07414469052038661,157975,0.04213205957029166,237002,0.0632086240372101,492408,0.1313256096780388,2584128,0.6891890161940728
B0BMQD2NBN,120,4.325,10,0.08333333333333333,8,0.06666666666666667,4,0.03333333333333333,9,0.075,89,0.7416666666666667,3749520,4.319273933730184,278007,0.07414469052038661,157977,0.042132592971900404,237006,0.06320969084042757,492425,0.13133014359171308,2584105,0.6891828820755723
B0BMQJ3SNZ,120,4.55,5,0.041666666666666664,3,0.025,8,0.06666666666666667,9,0.075,95,0.7916666666666666,3749520,4.319266732808466,278012,0.07414602402440845,157982,0.04213392647592225,237002,0.0632086240372101,492425,0.13133014359171308,2584099,0.6891812818707461
B0BMQL94DR,120,4.333333333333333,5,0.041666666666666664,4,0.03333333333333333,10,0.08333333333333333,28,0.23333333333333334,73,0.6083333333333333,3749520,4.31927366702938,278012,0.07414602402440845,157981,0.04213365977511788,237000,0.06320809063560136,492406,0.13132507627643006,2584121,0.6891871492884423
